"","sample","Assemblage","m","Method","Order.q","qD","qD.LCL","qD.UCL","SC","SC.LCL","SC.UCL","region_year","region_100","endYear"
"146","Ratlantic_Y1966","data",100,"Rarefaction",0,65.0290859417058,63.8702139192335,66.187957964178,0.553349747225098,0.541733459994218,0.564966034455978,"Ratlantic_Y1966","atlantic",1966
"147","Ratlantic_Y1967","data",100,"Rarefaction",0,65.7424524344259,64.6724069079254,66.8124979609264,0.547272591396098,0.535792435102692,0.558752747689504,"Ratlantic_Y1967","atlantic",1967
"148","Ratlantic_Y1968","data",100,"Rarefaction",0,66.7568899467513,65.8259754466274,67.6878044468752,0.533405776570832,0.523214581973476,0.543596971168188,"Ratlantic_Y1968","atlantic",1968
"149","Ratlantic_Y1969","data",100,"Rarefaction",0,65.9384354836799,65.1017783801755,66.7750925871843,0.543556386877885,0.534571757036387,0.552541016719384,"Ratlantic_Y1969","atlantic",1969
"150","Ratlantic_Y1970","data",100,"Rarefaction",0,66.2602361874676,65.3907927893137,67.1296795856216,0.542963063446911,0.532629673581547,0.553296453312274,"Ratlantic_Y1970","atlantic",1970
"151","Ratlantic_Y1971","data",100,"Rarefaction",0,67.9394520969075,67.3730430850533,68.5058611087618,0.531727853681154,0.524870039267044,0.538585668095265,"Ratlantic_Y1971","atlantic",1971
"152","Ratlantic_Y1972","data",100,"Rarefaction",0,45.5016443585901,44.8241897610769,46.1790989561033,0.705070857697136,0.699205148565868,0.710936566828404,"Ratlantic_Y1972","atlantic",1972
"153","Ratlantic_Y1973","data",100,"Rarefaction",0,47.4375064852614,46.7008475875961,48.1741653829267,0.69248271009557,0.685572011404307,0.699393408786833,"Ratlantic_Y1973","atlantic",1973
"154","Ratlantic_Y1974","data",100,"Rarefaction",0,53.4714602527758,52.9440176594146,53.998902846137,0.64367680008255,0.638844729190694,0.648508870974406,"Ratlantic_Y1974","atlantic",1974
"155","Ratlantic_Y1975","data",100,"Rarefaction",0,55.8227416740739,55.1621315280074,56.4833518201404,0.626742437255918,0.62073022377792,0.632754650733916,"Ratlantic_Y1975","atlantic",1975
"156","Ratlantic_Y1976","data",100,"Rarefaction",0,54.7642328758339,54.1786446474285,55.3498211042394,0.6319377893442,0.62677568100262,0.637099897685779,"Ratlantic_Y1976","atlantic",1976
"157","Ratlantic_Y1977","data",100,"Rarefaction",0,57.1489247467063,56.694990443788,57.6028590496246,0.623397373564443,0.618843139454512,0.627951607674375,"Ratlantic_Y1977","atlantic",1977
"158","Ratlantic_Y1978","data",100,"Rarefaction",0,58.4979870808244,57.9887087854241,59.0072653762246,0.61614756408473,0.610962363315641,0.62133276485382,"Ratlantic_Y1978","atlantic",1978
"159","Ratlantic_Y1979","data",100,"Rarefaction",0,48.5860639743385,48.2090095914942,48.9631183571829,0.693141344904396,0.689957016350229,0.696325673458562,"Ratlantic_Y1979","atlantic",1979
"160","Ratlantic_Y1980","data",100,"Rarefaction",0,56.6719438064544,56.2532435910735,57.0906440218353,0.644261151915599,0.63995993768713,0.648562366144069,"Ratlantic_Y1980","atlantic",1980
"161","Ratlantic_Y1981","data",100,"Rarefaction",0,60.0812611486558,59.5809312302162,60.5815910670954,0.61879864220691,0.613736700549642,0.623860583864178,"Ratlantic_Y1981","atlantic",1981
"162","Ratlantic_Y1982","data",100,"Rarefaction",0,61.9238337836458,61.34880531476,62.4988622525315,0.591056991272675,0.584336169352906,0.597777813192444,"Ratlantic_Y1982","atlantic",1982
"163","Ratlantic_Y1983","data",100,"Rarefaction",0,63.3868968569952,62.8490949849127,63.9246987290777,0.581025058370602,0.574568590698665,0.587481526042539,"Ratlantic_Y1983","atlantic",1983
"164","Ratlantic_Y1984","data",100,"Rarefaction",0,59.0524132158169,58.5692958280583,59.5355306035755,0.609574118998217,0.604676736054601,0.614471501941834,"Ratlantic_Y1984","atlantic",1984
"165","Ratlantic_Y1985","data",100,"Rarefaction",0,59.5286917513768,59.0125519478567,60.044831554897,0.621504859771255,0.616081499850467,0.626928219692044,"Ratlantic_Y1985","atlantic",1985
"166","Ratlantic_Y1986","data",100,"Rarefaction",0,62.3695688294539,61.8225924332253,62.9165452256825,0.585299658066757,0.579186199032822,0.591413117100692,"Ratlantic_Y1986","atlantic",1986
"167","Ratlantic_Y1987","data",100,"Rarefaction",0,59.2993250973578,58.7587624596203,59.8398877350954,0.603692661898271,0.598767749989761,0.608617573806781,"Ratlantic_Y1987","atlantic",1987
"168","Ratlantic_Y1988","data",100,"Rarefaction",0,59.5190956259344,59.0040993373323,60.0340919145364,0.60464441861845,0.599940633524078,0.609348203712823,"Ratlantic_Y1988","atlantic",1988
"169","Ratlantic_Y1989","data",100,"Rarefaction",0,56.0357015858179,55.5777378943749,56.493665277261,0.632135975215462,0.627459875116469,0.636812075314455,"Ratlantic_Y1989","atlantic",1989
"170","Ratlantic_Y1990","data",100,"Rarefaction",0,55.7864401745963,55.2462645618744,56.3266157873181,0.658855443650198,0.653443965744758,0.664266921555637,"Ratlantic_Y1990","atlantic",1990
"171","Ratlantic_Y1991","data",100,"Rarefaction",0,56.8927726339969,56.3513651405671,57.4341801274267,0.653792192147388,0.648382151090901,0.659202233203876,"Ratlantic_Y1991","atlantic",1991
"172","Ratlantic_Y1992","data",100,"Rarefaction",0,56.8646334416682,56.4103771898385,57.318889693498,0.647328953406284,0.642732010718895,0.651925896093672,"Ratlantic_Y1992","atlantic",1992
"173","Ratlantic_Y1993","data",100,"Rarefaction",0,57.5591078893703,57.204933650538,57.9132821282025,0.62997498235154,0.626429883780195,0.633520080922883,"Ratlantic_Y1993","atlantic",1993
"174","Ratlantic_Y1994","data",100,"Rarefaction",0,60.7309959409878,60.2796200253852,61.1823718565904,0.605034357794018,0.600370662772177,0.609698052815858,"Ratlantic_Y1994","atlantic",1994
"175","Ratlantic_Y1995","data",100,"Rarefaction",0,57.9551775945136,57.495361805385,58.4149933836422,0.627610847242825,0.622961083214355,0.632260611271294,"Ratlantic_Y1995","atlantic",1995
"176","Ratlantic_Y1996","data",100,"Rarefaction",0,58.3776653812255,57.9709709413449,58.7843598211061,0.624014043238993,0.620014823944336,0.62801326253365,"Ratlantic_Y1996","atlantic",1996
"177","Ratlantic_Y1997","data",100,"Rarefaction",0,55.7560133514662,55.4517479459309,56.0602787570014,0.63833013996389,0.635175127400862,0.641485152526919,"Ratlantic_Y1997","atlantic",1997
"178","Ratlantic_Y1998","data",100,"Rarefaction",0,55.2890851529773,54.9868728022717,55.5912975036828,0.641591081018112,0.638488232711756,0.644693929324468,"Ratlantic_Y1998","atlantic",1998
"179","Ratlantic_Y1999","data",100,"Rarefaction",0,53.6083436917892,53.3254730905357,53.8912142930427,0.660158254154547,0.657237603408898,0.663078904900197,"Ratlantic_Y1999","atlantic",1999
"180","Ratlantic_Y2000","data",100,"Rarefaction",0,54.1205387796464,53.8674288967233,54.3736486625696,0.653093552903882,0.650485578479977,0.655701527327787,"Ratlantic_Y2000","atlantic",2000
"181","Ratlantic_Y2001","data",100,"Rarefaction",0,53.3619304517015,53.0148723277982,53.7089885756047,0.657803223625281,0.654704223544913,0.66090222370565,"Ratlantic_Y2001","atlantic",2001
"182","Ratlantic_Y2002","data",100,"Rarefaction",0,50.0493054352445,49.7515059306472,50.3471049398417,0.683548445902381,0.681020653032764,0.686076238771999,"Ratlantic_Y2002","atlantic",2002
"183","Ratlantic_Y2003","data",100,"Rarefaction",0,51.2840851588884,50.975096289919,51.5930740278578,0.663837880000791,0.661054343971539,0.666621416030043,"Ratlantic_Y2003","atlantic",2003
"184","Ratlantic_Y2004","data",100,"Rarefaction",0,50.620929886804,50.3396353783829,50.902224395225,0.669379517139912,0.666926867638843,0.671832166640982,"Ratlantic_Y2004","atlantic",2004
"185","Ratlantic_Y2005","data",100,"Rarefaction",0,50.0128078637771,49.7354816605393,50.290134067015,0.674951380427546,0.67236975845816,0.677533002396931,"Ratlantic_Y2005","atlantic",2005
"186","Ratlantic_Y2006","data",100,"Rarefaction",0,56.4961652845854,56.0783294526321,56.9140011165387,0.616966578386388,0.612812223336727,0.621120933436049,"Ratlantic_Y2006","atlantic",2006
"187","Ratlantic_Y2007","data",100,"Rarefaction",0,57.8981892438198,57.5540530587175,58.242325428922,0.604116406584591,0.600652233879777,0.607580579289404,"Ratlantic_Y2007","atlantic",2007
"188","Ratlantic_Y2008","data",100,"Rarefaction",0,55.0204136379394,54.6228517325029,55.417975543376,0.627816452233763,0.624297834886166,0.63133506958136,"Ratlantic_Y2008","atlantic",2008
"189","Ratlantic_Y2009","data",100,"Rarefaction",0,50.8639600399877,50.5881880155891,51.1397320643863,0.659119083419141,0.656676587366259,0.661561579472024,"Ratlantic_Y2009","atlantic",2009
"190","Ratlantic_Y2010","data",100,"Rarefaction",0,50.9152792992837,50.5523625663647,51.2781960322026,0.665269511161506,0.661871888596973,0.668667133726039,"Ratlantic_Y2010","atlantic",2010
"191","Ratlantic_Y2011","data",100,"Rarefaction",0,51.911826328086,51.5458431129082,52.2778095432637,0.66485760722209,0.661617864783113,0.668097349661067,"Ratlantic_Y2011","atlantic",2011
"192","Ratlantic_Y2012","data",100,"Rarefaction",0,50.6494741855312,50.3132540252544,50.9856943458079,0.669926311536414,0.666766571550829,0.673086051521999,"Ratlantic_Y2012","atlantic",2012
"193","Ratlantic_Y2013","data",100,"Rarefaction",0,43.6627461965252,43.3301729242491,43.9953194688014,0.71455128287488,0.711792164986437,0.717310400763322,"Ratlantic_Y2013","atlantic",2013
"194","Ratlantic_Y2014","data",100,"Rarefaction",0,47.3023974992231,47.0452134271316,47.5595815713146,0.689383254868821,0.687252477264963,0.691514032472679,"Ratlantic_Y2014","atlantic",2014
"195","Ratlantic_Y2015","data",100,"Rarefaction",0,51.7572838019353,51.4988875919889,52.0156800118817,0.661670508741868,0.659264070097249,0.664076947386487,"Ratlantic_Y2015","atlantic",2015
"196","Ratlantic_Y2016","data",100,"Rarefaction",0,49.8228087033247,49.6034521250577,50.0421652815918,0.672350739429285,0.670179144518957,0.674522334339613,"Ratlantic_Y2016","atlantic",2016
"197","Ratlantic_Y2017","data",100,"Rarefaction",0,48.4083430822658,48.0864666594075,48.730219505124,0.688460297104131,0.68550071712596,0.691419877082303,"Ratlantic_Y2017","atlantic",2017
"198","Ratlantic_Y2018","data",100,"Rarefaction",0,49.815513241415,49.5036179412811,50.1274085415489,0.665639283454644,0.662674516783127,0.668604050126161,"Ratlantic_Y2018","atlantic",2018
"199","Ratlantic_Y2019","data",100,"Rarefaction",0,51.421253948345,51.0612639258852,51.7812439708047,0.668611663880195,0.665237873866994,0.671985453893397,"Ratlantic_Y2019","atlantic",2019
"200","Ratlantic_Y2020","data",100,"Rarefaction",0,47.5585567171875,47.0782347024293,48.0388787319456,0.684271563025796,0.680118012440565,0.688425113611028,"Ratlantic_Y2020","atlantic",2020
"201","Rboreal_Y1921","data",100,"Rarefaction",0,56.136788907123,54.677885308824,57.5956925054219,0.674375647319892,0.659489428674508,0.689261865965276,"Rboreal_Y1921","boreal",1921
"202","Rboreal_Y1922","data",100,"Rarefaction",0,65.799870787701,64.2265285643247,67.3732130110774,0.560963332810297,0.544356360092142,0.577570305528453,"Rboreal_Y1922","boreal",1922
"203","Rboreal_Y1923","data",100,"Rarefaction",0,44.1090626971662,40.2994029933943,47.9187224009381,0.744411412527321,0.710331301119797,0.778491523934845,"Rboreal_Y1923","boreal",1923
"204","Rboreal_Y1924","data",100,"Rarefaction",0,30.597502735058,29.403386109341,31.791619360775,0.853527351746607,0.842538454716007,0.864516248777207,"Rboreal_Y1924","boreal",1924
"205","Rboreal_Y1925","data",100,"Rarefaction",0,54.30804326809,51.4403974692332,57.1756890669468,0.651419871594322,0.628530244127672,0.674309499060972,"Rboreal_Y1925","boreal",1925
"206","Rboreal_Y1926","data",100,"Rarefaction",0,60.2696146437944,58.8140683834411,61.7251609041478,0.622969867278878,0.606017860024009,0.639921874533746,"Rboreal_Y1926","boreal",1926
"207","Rboreal_Y1927","data",100,"Rarefaction",0,59.0680825056633,57.20035082069,60.9358141906367,0.633617450604067,0.617502388002624,0.64973251320551,"Rboreal_Y1927","boreal",1927
"208","Rboreal_Y1928","data",100,"Rarefaction",0,56.7631538223879,54.5349881720944,58.9913194726814,0.649398617622915,0.629607013759366,0.669190221486464,"Rboreal_Y1928","boreal",1928
"209","Rboreal_Y1929","data",100,"Rarefaction",0,59.6468306303936,57.7611647445176,61.5324965162695,0.622867097229069,0.603666024520451,0.642068169937687,"Rboreal_Y1929","boreal",1929
"210","Rboreal_Y1930","data",100,"Rarefaction",0,43.7843674859885,41.7699137756639,45.798821196313,0.765649296397202,0.74857822141607,0.782720371378335,"Rboreal_Y1930","boreal",1930
"211","Rboreal_Y1931","data",100,"Rarefaction",0,55.3610352221467,52.792108766028,57.9299616782654,0.666928256999177,0.643706530139484,0.690149983858871,"Rboreal_Y1931","boreal",1931
"212","Rboreal_Y1932","data",100,"Rarefaction",0,58.6864460023021,56.5704478191367,60.8024441854676,0.612993922229443,0.5910708805497,0.634916963909186,"Rboreal_Y1932","boreal",1932
"213","Rboreal_Y1933","data",100,"Rarefaction",0,63.4116363639032,61.3074032761511,65.5158694516553,0.58484223485175,0.561855764922618,0.607828704780882,"Rboreal_Y1933","boreal",1933
"214","Rboreal_Y1934","data",100,"Rarefaction",0,38.0732109269485,36.4829667990049,39.6634550548921,0.754872067653697,0.741582681046526,0.768161454260867,"Rboreal_Y1934","boreal",1934
"215","Rboreal_Y1935","data",100,"Rarefaction",0,52.3899612367129,50.4304617867105,54.3494606867153,0.665393490282665,0.646567749474777,0.684219231090552,"Rboreal_Y1935","boreal",1935
"216","Rboreal_Y1936","data",100,"Rarefaction",0,60.5216970614791,58.7238215757064,62.3195725472518,0.625620175447794,0.607454647590657,0.643785703304931,"Rboreal_Y1936","boreal",1936
"217","Rboreal_Y1937","data",100,"Rarefaction",0,53.9823637964273,52.1631501410717,55.8015774517829,0.662224219392305,0.644607280735847,0.679841158048762,"Rboreal_Y1937","boreal",1937
"218","Rboreal_Y1938","data",100,"Rarefaction",0,60.6386204240319,58.6681736056253,62.6090672424385,0.631995525229771,0.609713887265623,0.65427716319392,"Rboreal_Y1938","boreal",1938
"219","Rboreal_Y1939","data",100,"Rarefaction",0,51.590574685285,49.971064325456,53.210085045114,0.694221713938816,0.679614309666909,0.708829118210723,"Rboreal_Y1939","boreal",1939
"220","Rboreal_Y1940","data",100,"Rarefaction",0,54.5539170056614,53.136627903971,55.9712061073518,0.66109090489788,0.645919611779147,0.676262198016613,"Rboreal_Y1940","boreal",1940
"221","Rboreal_Y1941","data",100,"Rarefaction",0,58.3350812125564,56.3858921529729,60.2842702721398,0.627232356817475,0.608479020887181,0.645985692747769,"Rboreal_Y1941","boreal",1941
"222","Rboreal_Y1942","data",100,"Rarefaction",0,56.2164712449911,53.743305843984,58.6896366459982,0.651579014103218,0.628449619240471,0.674708408965965,"Rboreal_Y1942","boreal",1942
"223","Rboreal_Y1943","data",100,"Rarefaction",0,59.4330336112263,57.054660727464,61.8114064949885,0.646229793155708,0.622721606200355,0.669737980111061,"Rboreal_Y1943","boreal",1943
"224","Rboreal_Y1944","data",100,"Rarefaction",0,61.3885090013118,59.5606450527522,63.2163729498714,0.629037571039206,0.609274847529036,0.648800294549375,"Rboreal_Y1944","boreal",1944
"225","Rboreal_Y1945","data",100,"Rarefaction",0,62.1163901793242,60.7375461542971,63.4952342043512,0.607825389435552,0.593309929903021,0.622340848968082,"Rboreal_Y1945","boreal",1945
"226","Rboreal_Y1946","data",100,"Rarefaction",0,60.2552257492088,58.678409904059,61.8320415943586,0.629843052390819,0.613587213449492,0.646098891332145,"Rboreal_Y1946","boreal",1946
"227","Rboreal_Y1947","data",100,"Rarefaction",0,66.0717210765408,64.6615953671483,67.4818467859334,0.56079568739692,0.54408508552211,0.577506289271729,"Rboreal_Y1947","boreal",1947
"228","Rboreal_Y1948","data",100,"Rarefaction",0,64.7476627794619,63.540451908912,65.9548736500118,0.582690429115892,0.569357861627485,0.596022996604299,"Rboreal_Y1948","boreal",1948
"229","Rboreal_Y1949","data",100,"Rarefaction",0,62.5042310255553,61.3563007629914,63.6521612881191,0.587143297837524,0.575143681778572,0.599142913896476,"Rboreal_Y1949","boreal",1949
"230","Rboreal_Y1950","data",100,"Rarefaction",0,63.5665634272062,62.5541820413539,64.5789448130586,0.569237534385028,0.557160510086073,0.581314558683982,"Rboreal_Y1950","boreal",1950
"231","Rboreal_Y1951","data",100,"Rarefaction",0,65.4023227184798,64.2306627447901,66.5739826921694,0.569303382456349,0.556148499800785,0.582458265111914,"Rboreal_Y1951","boreal",1951
"232","Rboreal_Y1952","data",100,"Rarefaction",0,59.0917040349328,57.8057103689851,60.3776977008806,0.627215426626166,0.616547156800486,0.637883696451845,"Rboreal_Y1952","boreal",1952
"233","Rboreal_Y1953","data",100,"Rarefaction",0,59.1634449051487,57.8931431834029,60.4337466268944,0.636772813390834,0.623736547096774,0.649809079684895,"Rboreal_Y1953","boreal",1953
"234","Rboreal_Y1954","data",100,"Rarefaction",0,62.6582982990776,61.714647367646,63.6019492305092,0.59364891622872,0.583466103118339,0.603831729339101,"Rboreal_Y1954","boreal",1954
"235","Rboreal_Y1955","data",100,"Rarefaction",0,57.3307175411145,56.0631454799283,58.5982896023006,0.630722408036097,0.617070217822542,0.644374598249652,"Rboreal_Y1955","boreal",1955
"236","Rboreal_Y1956","data",100,"Rarefaction",0,64.1763664971151,63.2996992848384,65.0530337093917,0.576698635887211,0.567528569399306,0.585868702375116,"Rboreal_Y1956","boreal",1956
"237","Rboreal_Y1957","data",100,"Rarefaction",0,61.0700069765407,60.1093595119606,62.0306544411208,0.619938753981958,0.609885770570887,0.62999173739303,"Rboreal_Y1957","boreal",1957
"238","Rboreal_Y1958","data",100,"Rarefaction",0,47.6458079957777,46.7204627370676,48.5711532544878,0.705026853979621,0.697602105068387,0.712451602890854,"Rboreal_Y1958","boreal",1958
"239","Rboreal_Y1959","data",100,"Rarefaction",0,60.4880883256143,59.6693923790837,61.3067842721449,0.624759962197476,0.616622293703109,0.632897630691844,"Rboreal_Y1959","boreal",1959
"240","Rboreal_Y1960","data",100,"Rarefaction",0,48.8528630170341,48.0925814777741,49.6131445562941,0.70127617012349,0.69485588795019,0.707696452296789,"Rboreal_Y1960","boreal",1960
"241","Rboreal_Y1961","data",100,"Rarefaction",0,53.1315729166323,52.2625516636548,54.0005941696097,0.666045416690015,0.658386192752028,0.673704640628002,"Rboreal_Y1961","boreal",1961
"242","Rboreal_Y1962","data",100,"Rarefaction",0,59.6720426059061,58.6389787957905,60.7051064160217,0.633912896169723,0.623148356202057,0.644677436137389,"Rboreal_Y1962","boreal",1962
"243","Rboreal_Y1963","data",100,"Rarefaction",0,55.1759455364457,54.1270946211654,56.224796451726,0.684687998163308,0.67418990809116,0.695186088235456,"Rboreal_Y1963","boreal",1963
"244","Rboreal_Y1964","data",100,"Rarefaction",0,59.8577293942541,58.8909282710521,60.8245305174561,0.631592719737639,0.622347762454051,0.640837677021227,"Rboreal_Y1964","boreal",1964
"245","Rboreal_Y1965","data",100,"Rarefaction",0,55.4288106644866,54.0244344886177,56.8331868403554,0.66254874315465,0.647986910184336,0.677110576124965,"Rboreal_Y1965","boreal",1965
"246","Rboreal_Y1966","data",100,"Rarefaction",0,45.4391461967861,44.0005008983796,46.8777914951927,0.730032729184739,0.718402528323912,0.741662930045565,"Rboreal_Y1966","boreal",1966
"247","Rboreal_Y1967","data",100,"Rarefaction",0,58.5589515894872,57.0211655069739,60.0967376720005,0.638757224808196,0.624481353309998,0.653033096306393,"Rboreal_Y1967","boreal",1967
"248","Rboreal_Y1968","data",100,"Rarefaction",0,62.5970659163323,61.4674401636203,63.7266916690444,0.610079160441024,0.597921810870527,0.62223651001152,"Rboreal_Y1968","boreal",1968
"249","Rboreal_Y1969","data",100,"Rarefaction",0,60.1633452265654,59.0439379230881,61.2827525300428,0.614128394664502,0.601741280775443,0.62651550855356,"Rboreal_Y1969","boreal",1969
"250","Rboreal_Y1970","data",100,"Rarefaction",0,61.459821154773,60.1313657911887,62.7882765183573,0.590514605625883,0.575439759483657,0.605589451768109,"Rboreal_Y1970","boreal",1970
"251","Rboreal_Y1971","data",100,"Rarefaction",0,58.5817012138513,57.1379209413416,60.0254814863611,0.62747399232379,0.61354872938368,0.641399255263901,"Rboreal_Y1971","boreal",1971
"252","Rboreal_Y1972","data",100,"Rarefaction",0,36.5494388674994,35.7214447964344,37.3774329385643,0.809578195716366,0.802437957901362,0.816718433531371,"Rboreal_Y1972","boreal",1972
"253","Rboreal_Y1973","data",100,"Rarefaction",0,61.7024017065576,60.4571779606411,62.9476254524741,0.607209504069995,0.59461108416427,0.61980792397572,"Rboreal_Y1973","boreal",1973
"254","Rboreal_Y1974","data",100,"Rarefaction",0,58.4054401504367,57.4235414447875,59.3873388560859,0.619866955723006,0.609667996060472,0.63006591538554,"Rboreal_Y1974","boreal",1974
"255","Rboreal_Y1975","data",100,"Rarefaction",0,61.9552603498099,60.8659055383245,63.0446151612953,0.611327702647803,0.599068504181281,0.623586901114325,"Rboreal_Y1975","boreal",1975
"256","Rboreal_Y1976","data",100,"Rarefaction",0,49.0951166432637,48.2084473664539,49.9817859200735,0.682206221678471,0.674621906703603,0.68979053665334,"Rboreal_Y1976","boreal",1976
"257","Rboreal_Y1977","data",100,"Rarefaction",0,63.8924139811947,63.0714103158966,64.7134176464929,0.582940080505563,0.573620725218048,0.592259435793079,"Rboreal_Y1977","boreal",1977
"258","Rboreal_Y1978","data",100,"Rarefaction",0,64.0670617698806,62.8633189413671,65.2708045983941,0.577925759275414,0.56440872480051,0.591442793750317,"Rboreal_Y1978","boreal",1978
"259","Rboreal_Y1979","data",100,"Rarefaction",0,48.9727693231467,47.8221991835053,50.1233394627881,0.706368671756995,0.69696485819912,0.71577248531487,"Rboreal_Y1979","boreal",1979
"260","Rboreal_Y1980","data",100,"Rarefaction",0,62.4298264022518,61.1419753143711,63.7176774901326,0.59873480994978,0.585304306122787,0.612165313776774,"Rboreal_Y1980","boreal",1980
"261","Rboreal_Y1981","data",100,"Rarefaction",0,58.570026981463,57.3624983841299,59.777555578796,0.624087101731733,0.612693437528606,0.63548076593486,"Rboreal_Y1981","boreal",1981
"262","Rboreal_Y1982","data",100,"Rarefaction",0,61.1024704021047,59.1257773850253,63.0791634191842,0.609242428623785,0.589028519521566,0.629456337726004,"Rboreal_Y1982","boreal",1982
"263","Rboreal_Y1983","data",100,"Rarefaction",0,51.9898934486431,50.4801708435178,53.4996160537685,0.666401781906725,0.653241812526235,0.679561751287215,"Rboreal_Y1983","boreal",1983
"264","Rboreal_Y1984","data",100,"Rarefaction",0,61.0553814703171,59.6589460593897,62.4518168812446,0.605702387451686,0.59161003805312,0.619794736850251,"Rboreal_Y1984","boreal",1984
"265","Rboreal_Y1985","data",100,"Rarefaction",0,57.3168877597181,55.9119757620554,58.7217997573808,0.641884825422905,0.628589251012053,0.655180399833758,"Rboreal_Y1985","boreal",1985
"266","Rboreal_Y1986","data",100,"Rarefaction",0,54.6636178583196,53.3882054873216,55.9390302293177,0.667897774095226,0.655607593167448,0.680187955023003,"Rboreal_Y1986","boreal",1986
"267","Rboreal_Y1987","data",100,"Rarefaction",0,59.476634470498,58.0553517195903,60.8979172214058,0.623743227015232,0.608387805272766,0.639098648757698,"Rboreal_Y1987","boreal",1987
"268","Rboreal_Y1988","data",100,"Rarefaction",0,45.5097510914909,43.9950700764481,47.0244321065336,0.731022072618122,0.717924792210695,0.744119353025548,"Rboreal_Y1988","boreal",1988
"269","Rboreal_Y1989","data",100,"Rarefaction",0,53.5603379947063,52.2904553524271,54.8302206369854,0.668452179497896,0.656500557191468,0.680403801804323,"Rboreal_Y1989","boreal",1989
"270","Rboreal_Y1990","data",100,"Rarefaction",0,45.3904456096339,44.4538011651721,46.3270900540956,0.712583984246768,0.705232449906272,0.719935518587264,"Rboreal_Y1990","boreal",1990
"271","Rboreal_Y1991","data",100,"Rarefaction",0,49.189014195596,48.2885654653429,50.089462925849,0.690057918827333,0.680609595719036,0.69950624193563,"Rboreal_Y1991","boreal",1991
"272","Rboreal_Y1992","data",100,"Rarefaction",0,58.7478576358916,57.5483642124572,59.947351059326,0.641956309486688,0.629588415298536,0.65432420367484,"Rboreal_Y1992","boreal",1992
"273","Rboreal_Y1993","data",100,"Rarefaction",0,58.205096178545,57.19057942297,59.2196129341199,0.640883973825631,0.630364868296234,0.651403079355028,"Rboreal_Y1993","boreal",1993
"274","Rboreal_Y1994","data",100,"Rarefaction",0,60.7331404796725,60.0355154432382,61.4307655161069,0.635976734785163,0.627667968240682,0.644285501329645,"Rboreal_Y1994","boreal",1994
"275","Rboreal_Y1995","data",100,"Rarefaction",0,60.9053430613952,60.0032615697832,61.8074245530072,0.623338643259806,0.613051772984414,0.633625513535198,"Rboreal_Y1995","boreal",1995
"276","Rboreal_Y1996","data",100,"Rarefaction",0,56.5081072539523,55.3964038005146,57.6198107073899,0.65110531188736,0.6398504839435,0.662360139831219,"Rboreal_Y1996","boreal",1996
"277","Rboreal_Y1997","data",100,"Rarefaction",0,59.7433478717621,58.6703403185422,60.816355424982,0.637983631650284,0.627337667642558,0.648629595658009,"Rboreal_Y1997","boreal",1997
"278","Rboreal_Y1998","data",100,"Rarefaction",0,60.2961070172518,59.3329639624616,61.2592500720421,0.615783302550601,0.605697863601539,0.625868741499663,"Rboreal_Y1998","boreal",1998
"279","Rboreal_Y1999","data",100,"Rarefaction",0,64.3687159143951,63.4415074770894,65.2959243517008,0.57542999799246,0.564931072962881,0.58592892302204,"Rboreal_Y1999","boreal",1999
"280","Rboreal_Y2000","data",100,"Rarefaction",0,60.1793427523227,59.4498139856781,60.9088715189673,0.612189847911838,0.604417107107497,0.61996258871618,"Rboreal_Y2000","boreal",2000
"281","Rboreal_Y2001","data",100,"Rarefaction",0,60.0856740566281,59.4774070891869,60.6939410240694,0.616398600109136,0.609653225411638,0.623143974806634,"Rboreal_Y2001","boreal",2001
"282","Rboreal_Y2002","data",100,"Rarefaction",0,38.2287284573013,37.5358169518373,38.9216399627652,0.740165681598938,0.734722904981705,0.745608458216171,"Rboreal_Y2002","boreal",2002
"283","Rboreal_Y2003","data",100,"Rarefaction",0,51.5396749132514,51.0492386073856,52.0301112191171,0.65490589332611,0.650156902965274,0.659654883686946,"Rboreal_Y2003","boreal",2003
"284","Rboreal_Y2004","data",100,"Rarefaction",0,60.8773160392869,60.4872821820583,61.2673498965155,0.620638109207534,0.616098905872104,0.625177312542963,"Rboreal_Y2004","boreal",2004
"285","Rboreal_Y2005","data",100,"Rarefaction",0,61.6273968988161,61.2827504503246,61.9720433473076,0.610669875378714,0.607070501986844,0.614269248770584,"Rboreal_Y2005","boreal",2005
"286","Rboreal_Y2006","data",100,"Rarefaction",0,63.3990969069564,62.968910082729,63.8292837311838,0.586415896966018,0.581721406926737,0.591110387005299,"Rboreal_Y2006","boreal",2006
"287","Rboreal_Y2007","data",100,"Rarefaction",0,62.4133829496917,62.0540974168665,62.7726684825169,0.594819851359973,0.590834693968607,0.598805008751339,"Rboreal_Y2007","boreal",2007
"288","Rboreal_Y2008","data",100,"Rarefaction",0,60.6471779498183,60.4429657308535,60.8513901687831,0.620825777258564,0.618788522690101,0.622863031827027,"Rboreal_Y2008","boreal",2008
"289","Rboreal_Y2009","data",100,"Rarefaction",0,57.9944257628349,57.6896646126463,58.2991869130236,0.623357283867004,0.619950159944447,0.626764407789561,"Rboreal_Y2009","boreal",2009
"290","Rboreal_Y2010","data",100,"Rarefaction",0,58.2978757802558,57.9578630896045,58.637888470907,0.62532613284343,0.621796784374919,0.628855481311942,"Rboreal_Y2010","boreal",2010
